CommentID,VideoID,UserID,CommentText
270,BV1bG411e726,270,我真的很好奇，这样的部落文明放在中华文明中相当于什么时期，感觉和现代的距离好远啊
271,BV1bG411e726,271,[笑哭]埃塞俄比亚已经是黑人中最古老的文明国度了都这个样子
272,BV1bG411e726,272,世界沾了工业革命的光，不然大多数地区还是这种状态
273,BV1bG411e726,273,这是没钱了嘛，怎么开始最穷系列了[doge]
274,BV1bG411e726,274,"第一次看joejoe的视频被吓到
好大的蜘蛛啊！[绘之音表情包_委屈]"
275,BV1bG411e726,275,最穷的国家不是海地吗？那里的人都吃土了（是真的吃[笑哭]）
276,BV1bG411e726,276,其实人家不是原始部落，是土著部落。。。没有那么原始
277,BV1bG411e726,277,哈哈哈哈，全国八亿农民退休金都是两百多，每日养老低于十元。
278,BV1bG411e726,278,这个好歹还是能跟外界接触，接触现代社会，不排斥外来人，巴西热带雨林深处的原始部落才是真正的与世隔绝，从不了解和接触外面的世界，真正意义上的原始部落活化石，并且看见外来人就放箭
279,BV1bG411e726,279,天哪，这里简直是波波的天堂啊[洛天依][桃源_乖巧]
280,BV1bG411e726,280,你一顿饭就能花掉他们一两年的工资[灵魂出窍]
281,BV1bG411e726,281,星空在这年头可是个稀罕玩意啊 国内估计四线城市往上都不容易看得到吧[笑哭]
282,BV1bG411e726,282,小花蕾默默地撤回了一条评论[doge]
283,BV1bG411e726,283,刚好在吃饭[hanser_暗中观察]
284,BV1bG411e726,284,JoeJoe注意安全……穷山恶水真的要小心啊
285,BV1bG411e726,285,舅舅厉害啊，带货带到非洲去了，这还不给他垄断当地市场啊。先发展个总代理再说[嗑瓜子]
286,BV1bG411e726,286,老李的AK是不是忘带了[doge]
287,BV1bG411e726,287,从天上到地下，这次黑子没话说了[吃瓜]
288,BV1bG411e726,288,维多利亚大瀑布 自己拍的[吃瓜]
289,BV1bG411e726,289,有衣服穿已经很不原始了[doge]
290,BV1bG411e726,290,他甚至还给你水洗手，他真的我哭死
291,BV1bG411e726,291,居然老乡
292,BV1bG411e726,292,两分钟前[星星眼]
293,BV1bG411e726,293,波尔布特：我理想中的乌托邦就是这样的 没有一点城市化 哦对了摄影师你会用摄像机是吧 你疑似是有点太城市化了
294,BV1bG411e726,294,还有个地方，曹县，只不过去不了
295,BV1bG411e726,295,非洲这些国家名字太奇怪了 完全记不清[doge]
296,BV1bG411e726,296,就冲jiojio得胆量，一键三连就
297,BV1bG411e726,297,那我带着我的一万过去  是不是一方大户来着[脱单doge][脱单doge][脱单doge][脱单doge]
298,BV1bG411e726,298,我觉得弹幕挺有意思的，什么时候江西辣还需要营销了？恶意这么大？??
299,BV1bG411e726,299,埃塞现在怎么又穷了，之前援建不是发展挺稳定的吗，什么高铁地铁好像都建了
300,BV1bj411p7PP,300,"四六级考前词汇突击课
抢50分????
??
时政类：
??
Digitalization
Digital Economy - 数字经济
Hong Kong-Zh..."
301,BV1bj411p7PP,301,以下是四六级必过名单  感谢阿瑞老师 我们都得过[脱单doge][脱单doge][脱单doge]
302,BV1bj411p7PP,302,"时政类：
Digitalization
Digital Economy - 数字经济
Hong Kong-Zhuhai-Macau Bridge - 港珠..."
303,BV1bj411p7PP,303,我??开过光，看了这个视频的铁铁都会高分飘过[星星眼]
304,BV1bj411p7PP,304,以下是四 六级必过者名单[打call][打call][打call][打call]
305,BV1bj411p7PP,305,我听两遍是不是就可以提高100分了[妙啊][妙啊][妙啊]
306,BV1bj411p7PP,306,"以下是四六级必过者名单[打call][打call][打call][打call]
大家加油！全都上岸！并且得到出乎意料的高分！！！"
307,BV1bj411p7PP,307,此刻四级和六级通过选手都赞了我[doge]
308,BV1bj411p7PP,308,好悲伤，六级四战了，虽说前三次差不多都是裸考，但这个数字逐次增加，让我越来越没信心，这次希望我准备充足了[大哭]大学四年，不想一事无成，让我弥补一些遗憾。
309,BV1bj411p7PP,309,"一、四六级考试中常考的词汇，包括数字经济、大湾区、扶贫、乡村振兴、一带一路、改革开放、社会福利、创新精神等，提醒考生加强复习。
00:01 - 词汇突击课，帮助提高四六级考试分数。
00:53 - 重点话题包括扶贫、数字经济、大湾区、反腐败运动、乡村振兴等。
04:10 - 民族的形容词形式为national，少数民族为minority，经济发展为economic。
二、财政、金融、货币政策、经济改革、收入分配、就业率、环境保护、社会保障、医疗保险、住房政策等时政词汇的含义和用法。
05:01 - 注意fiscal和financial的替换，特别是阅读中出现fiscal时
06:10 - EE表示雇员，E2表示雇主，rate表示速率、速度、价格等
08:38 - 双减政策可以翻译为double reduction policy，去除过多的家庭作业和辅导
三、与就业相关的政策、举措和实验主题，以及实验中常用的词语和实验参与者等内容，有助于读者更好地理解相关文章。
10:02 - 就业政策和举措的不同表达方式，包括mployment、occupation、workforce、policy等。
11:06 - 科研试验类文章的实验主题和目的，包括experiment、project、survey、study、public vote等。
12:54 - 实验结果的表现形式，包括find、suggest、indicate、demonstrate、reveal、display、shoot、turn out等。
四、人工智能、无人驾驶、校园和医疗健康四个话题。其中介绍了老师、同学、作业、本科生、硕士、博士等称呼，以及病毒、细菌、疫苗等医疗健康方面的词汇。
15:00 - 人工智能和情报的概念
15:25 - 自动驾驶汽车和无人驾驶汽车的区别
16:57 - 大学生和研究生的称呼和学位，以及其他相关词汇的解释
五、关于医疗健康、在线教育、种族歧视、全球变暖等话题的词汇和相关知识点，希望观众能够加深对这些话题的了解并取得好成绩。
20:00 - 隔离是得了病的需要隔离，新冠是新造出来的
--本内容由AI视频小助理生成，关注解锁AI助理，由@123996311 召唤发送"
310,BV1bj411p7PP,310,六级求过过过过！！！！[打call][打call][打call]
311,BV1bj411p7PP,311,慌得不行[笑哭][笑哭][笑哭]晚上都睡不着
312,BV1bj411p7PP,312,六级425+
313,BV1bj411p7PP,313,让我六级过425分吧求求了[热词系列_这次一定]
314,BV1bj411p7PP,314,12.16四级一遍过 回来把币都给你[脱单doge][脱单doge][脱单doge]
315,BV1bj411p7PP,315,各位四六级一次过，接不接
316,BV1bj411p7PP,316,让我过吧我明年就毕业了我好崩溃[跪了]
317,BV1bj411p7PP,317,阿瑞，我们英语老师说一带一路应该翻译为the belt and Road
318,BV1bj411p7PP,318,希望最后一次看阿瑞四级视频了
319,BV1bj411p7PP,319,[星星眼]以下是四六级通过名单：
320,BV1bj411p7PP,320,此时一位四六级必过的选手偷偷赞了我[脱单doge][脱单doge]
321,BV1bj411p7PP,321,瑞瑞求个网盘链接接～我想要百度的[星星眼][星星眼]
322,BV1bj411p7PP,322,以下是四级必过者名单[打call]
323,BV1bj411p7PP,323,话说他做这视频有啥成本，都是把之前录过的课从新剪辑发出来就是新的，今年的了[翻白眼][翻白眼][翻白眼]再捞一波钱
324,BV1bj411p7PP,324,我发现阿瑞平时发的作文翻译训练视频的播放量比这种考前冲刺课低好多，大家都来临时抱佛脚吗[doge]
325,BV1bj411p7PP,325,三连啦 求求让我过吧，过了一定回来感谢还愿[tv_腼腆]
326,BV1bj411p7PP,326,点赞保佑六级550+[doge][doge]
327,BV1bj411p7PP,327,家人们我又来问问题了[傲娇]，考察你们的听课情况：越来越流行小瑞是怎么教你们的
328,BV1bj411p7PP,328,老师，想问下写作的这两种格式，哪个是对的？？？挺急的！！！[大哭][大哭][大哭]
329,BV1bj411p7PP,329,各位考友这是怎么背呀，我1600个核心单词还有一些不太重要的差不多背有三千个了，这个怎么背呀很多不认识现在才看到bad的同义词要崩溃了[大哭]
330,BV1bj411p7PP,330,许愿500+[保佑]
331,BV1bj411p7PP,331,第六次考四级了一定要过啊[大哭][大哭][大哭]
332,BV1bj411p7PP,332,有没有小伙伴知道为什么每页右下角都有一小块白色挡住了啊[大哭]
333,BV1bj411p7PP,333,上次就差10分，再不过紫砂了[灵魂出窍]
334,BV1bj411p7PP,334,六级加油
335,BV1bj411p7PP,335,后天四级作文考什么??
336,BV1bj411p7PP,336,四六级，诸君与我共拿下
337,BV1bj411p7PP,337,祝大家四级都过！[给心心]
338,BV1bj411p7PP,338,六月裸考四级看了只是看了阿瑞的预测和模版455过了，后天考六级，我连六级的毛都没复习过，又来看阿瑞了，等着检验结果。要是过了，阿瑞岂不是四六级的神。[doge]
339,BV1bj411p7PP,339,晓燕说考试作文套模板分很低是真的吗[微笑]有没有用过的说说
340,BV1bj411p7PP,340,4000+人在看
341,BV1bj411p7PP,341,我听两遍是不是就可以提高100分了哈哈哈哈[妙啊]
342,BV1bj411p7PP,342,480+啊啊啊一定高分过，过了回来还愿[星星眼]
343,BV1bj411p7PP,343,四六级大一一次过的路过 目前在刷六级分 苦于这学期专业课太繁忙了 基本等于裸考 只准备了一点点 希望这次能考的比上次高吧[脸红] 也希望大家能一把过四级和六级哟[兔年]
344,BV1bj411p7PP,344,闫毓 王琪皓 彭佳鑫 秦煜杰 夏健轩 杨劲 张立超 刘成源 张明宇 必过四级！！！
345,BV1bj411p7PP,345,求求了这回4级一定要过啊（来自大四绝望的呐喊）
346,BV1bj411p7PP,346,为啥打不开了呢
347,BV1bj411p7PP,347,评论区的各位和我自己都必过！
348,BV1bj411p7PP,348,第一次考四级，紧张坏了[大哭]
349,BV1bj411p7PP,349,"祝大家四六取得好成绩！提前祝贺[锦鲤]
感谢阿瑞的课程指导！辛苦啦！[以闪亮之名_爱你哦][爱心]"
350,BV1bj411p7PP,350,我又来啦[星星眼][星星眼]
351,BV1bj411p7PP,351,过了把币全给啊瑞[打call][打call][打call][打call][保佑][保佑][保佑]
352,BV1bj411p7PP,352,上次阿瑞的课424，这次希望能够过，年后看六级视频[星星眼][星星眼][星星眼][星星眼]
353,BV1bj411p7PP,353,许愿四级一定要过！
354,BV1bj411p7PP,354,四级必过[2023]
355,BV1bj411p7PP,355,大家加油！
356,BV1bj411p7PP,356,六级过过过！！！
357,BV1bj411p7PP,357,三连，冲冲冲冲冲冲冲冲冲冲[打call]
358,BV1bj411p7PP,358,过过过！
359,BV1bj411p7PP,359,许愿四级这次要过啊！！！求求了
360,BV1bj411p7PP,360,四级500+[保佑][保佑][保佑]
361,BV1bj411p7PP,361,四级过过过
362,BV1bj411p7PP,362,插个眼
363,BV1bj411p7PP,363,六级必过[喜欢][喜欢][喜欢]
364,BV1bj411p7PP,364,六级必过
365,BV1bj411p7PP,365,你们应该知道我要说什么[呲牙]
366,BV1bj411p7PP,366,今年四级一定要过
367,BV1bj411p7PP,367,这么卷，玩会吧，别真考过了[大哭]
368,BV1bj411p7PP,368,6级许愿过过过[奋斗][奋斗][奋斗][奋斗][奋斗][奋斗]
369,BV1bj411p7PP,369,已经三战了这次一定要过啊啊啊[大哭]
370,BV1bj411p7PP,370,这些名词都要大些写吗
371,BV1bj411p7PP,371,五战四级，这次一定
372,BV1bj411p7PP,372,下面是四六级必过名单！
373,BV1bj411p7PP,373,爆赞
374,BV1bj411p7PP,374,希望六级能过????
375,BV1bj411p7PP,375,不亏是，考前，不亏是学习网站
376,BV1bj411p7PP,376,"我要是过了,倒立吃shi"
377,BV1bj411p7PP,377,3000人在线观看
378,BV1bj411p7PP,378,z终于等到你还好我没放弃
379,BV1bj411p7PP,379,过！[胜利][抱拳][保佑]
380,BV1bj411p7PP,380,六级加油[打call][打call][打call]
381,BV1bj411p7PP,381,求求了，四级让我过吧，我不想再考了[大哭][大哭]
382,BV1bj411p7PP,382,四级必过
383,BV1bj411p7PP,383,必过
384,BV1bj411p7PP,384,过过过！
385,BV1bj411p7PP,385,明天一定过
386,BV1bj411p7PP,386,四级过过过过
387,BV1bj411p7PP,387,六级过了三连送上
388,BV1bj411p7PP,388,六级答题卡作文一般写到哪里差不多呀
389,BV1bj411p7PP,389,六级必过[星星眼][星星眼]
390,BV1bj411p7PP,390,25分钟的视频看了一个小时
391,BV1bj411p7PP,391,过了给瑞刷礼物[脱单doge]
392,BV1bj411p7PP,392,六级必过！！！
393,BV1bj411p7PP,393,三战六级了，第一次408，第二次424，求求你让我过了吧[笑哭]
394,BV1bj411p7PP,394,许愿四级600+
395,BV1bj411p7PP,395,六级必过。
396,BV1bj411p7PP,396,许愿，过了回来投币[星星眼][星星眼][星星眼]
397,BV1bj411p7PP,397,过了四级喜欢回来看[脱单doge]
398,BV1bj411p7PP,398,让我过过过[星星眼][星星眼][星星眼][星星眼]
399,BV1c64y1V7DD,399,李莲花长命百岁，李相夷天下第一，莲花楼超级好看哦！！！
400,BV1c64y1V7DD,400,感谢low君安利楼子，李莲花温柔岁月，李莲花长命百岁！[大哭]
401,BV1c64y1V7DD,401,谢谢当初推荐了莲花楼，真的让更多人看到了
402,BV1c64y1V7DD,402,2023年国产剧最喜欢的男性角色是李莲花，最喜欢的女性角色是陆鸢。“居上位者，谋事不谋名”“一入江湖，从此以后所有的努力都是为了绝迹江湖”。
403,BV1c64y1V7DD,403,莲花楼！真的很不错！！虽然都说今年豆瓣打分通货膨胀，但是根据云合播放量排名前100的，超10万人打分且分数上8分的，今年仅8部。我的年度top：狂飙，莲花楼，去有风的地方[给心心][给心心]
404,BV1c64y1V7DD,404,太多的剧教我们如何走向人生巅峰。而莲花楼是逆袭式的人生，跌落神坛教我们如何在平静中学会坦然学会放下安然度过余生，从前那样很好现在这样也很好。一念心清净，处处莲花开。特别适合内耗的成年人看，有的时候不必非要执着于一件事，放下未尝不可
405,BV1c64y1V7DD,405,说实话今年的豆瓣分数是虚高的，但所幸，真正的好剧没有蒙尘，而且各种类型百花齐放。人之所以为人，是因为我们虽然有缺点，但也无限可爱——漫长的季节如此，不良执念清除师如此，三体亦如此。
406,BV1c64y1V7DD,406,"呜呜呜呜莲花楼真的很好看，近期已经九刷了。看到少年意气的李相夷转变为淡漠的李莲花，就想到了那句：春风若有怜花意，可否许我再少年？
他幼时经祸事，没了父母亲人。好在有师傅教诲，少年意气，满腔热血，破立江湖，却因嫉妒被人算计。找师兄十年，却是一个笑话。后来有了知己好友，碧茶也寻得解法，然因为皇帝的猜忌与他人性命安危，再度舍己救人。这是一个关于放下的故事，真的值得一看[大哭]
PS：成毅你是我的神！"
407,BV1c64y1V7DD,407,莲花楼真的值得，江湖风波恶，楼里里莲花清，李莲花长命百岁！感谢up推荐莲花楼给你三连了[打call]
408,BV1c64y1V7DD,408,所以很多人不要整天在那吐槽烂剧越来越多，也多关注好剧，一直盯着烂剧就是给烂剧流量而已，还有豆瓣超过8分不能说每个人都觉得好看，但豆瓣上到这个分数的剧至少值得我们尝试，很多人五六分甚至两三分的剧都尝试几集，这种八分以上的反而又开始吐槽豆瓣评分水了，
409,BV1c64y1V7DD,409,居然有光渊啊啊啊啊，看见结尾处光渊出来的时候我泪目了[大哭][大哭][大哭]光渊啥时候能看啊
410,BV1c64y1V7DD,410,我喜欢演技和剧情好，主角长得不丑的古装剧。今年真的感觉国产剧回春了，莲花楼真的值得，星落凝成糖作为古偶真的很完美，长相思也还行（虽然套路有点过时了），还有花琉璃轶闻孟子义真的好看（但是男主不在我审美中，磕不动就没看）
